Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
GO_Biological_Process_2021.258	positive regulation of defense response (GO:0031349)	2	98	0.0693598199478595	0.215875718674927	0	0	4.80038759689922	12.8095824856124	WNT5A;MAPK13	GO_Biological_Process_2021	up
GO_Biological_Process_2021.259	regulation of cell killing (GO:0031341)	1	17	0.0722516994220309	0.219933735049427	0	0	14.2931034482759	37.5565504858274	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.260	regulation of osteoblast proliferation (GO:0033688)	1	17	0.0722516994220309	0.219933735049427	0	0	14.2931034482759	37.5565504858274	MN1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.261	epithelial cell morphogenesis (GO:0003382)	1	17	0.0722516994220309	0.219933735049427	0	0	14.2931034482759	37.5565504858274	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.262	regulation of steroid biosynthetic process (GO:0050810)	1	17	0.0722516994220309	0.219933735049427	0	0	14.2931034482759	37.5565504858274	STAR	GO_Biological_Process_2021	up
GO_Biological_Process_2021.263	positive regulation of dendrite extension (GO:1903861)	1	17	0.0722516994220309	0.219933735049427	0	0	14.2931034482759	37.5565504858274	CPNE5	GO_Biological_Process_2021	up
GO_Biological_Process_2021.264	cellular response to lipid (GO:0071396)	3	219	0.0723069813861129	0.219933735049427	0	0	3.21830065359477	8.45394348793034	CRHBP;WNT5A;STAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.265	cellular response to organonitrogen compound (GO:0071417)	2	103	0.0755993249046234	0.222097163601754	0	0	4.56159336863919	11.7794387095186	CRHBP;MAPK13	GO_Biological_Process_2021	up
GO_Biological_Process_2021.266	negative regulation of interleukin-8 production (GO:0032717)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	SSC5D	GO_Biological_Process_2021	up
GO_Biological_Process_2021.267	regulation of delayed rectifier potassium channel activity (GO:1902259)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	RNF207	GO_Biological_Process_2021	up
GO_Biological_Process_2021.268	regulation of dendrite extension (GO:1903859)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	CPNE5	GO_Biological_Process_2021	up
GO_Biological_Process_2021.269	negative regulation of Rho protein signal transduction (GO:0035024)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.270	DNA conformation change (GO:0071103)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	HMGB3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.271	positive chemotaxis (GO:0050918)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.272	positive regulation of amyloid-beta formation (GO:1902004)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	CASP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.273	positive regulation of extracellular matrix organization (GO:1903055)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	IER3IP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.274	positive regulation of lymphocyte chemotaxis (GO:0140131)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.275	microtubule depolymerization (GO:0007019)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	STMND1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.276	presynapse assembly (GO:0099054)	1	18	0.0763372567298682	0.222097163601754	0	0	13.4516565246788	34.6056531146873	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.277	positive regulation of protein serine/threonine kinase activity (GO:0071902)	2	106	0.0794260771120826	0.225752573304693	0	0	4.42933810375671	11.2191968854413	WNT5A;KIT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.278	aspartate family amino acid catabolic process (GO:0009068)	1	19	0.0804050261085207	0.225752573304693	0	0	12.7037037037037	32.0219539518703	CRYM	GO_Biological_Process_2021	up
GO_Biological_Process_2021.279	atrioventricular valve morphogenesis (GO:0003181)	1	19	0.0804050261085207	0.225752573304693	0	0	12.7037037037037	32.0219539518703	SOX4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.280	negative regulation of nervous system development (GO:0051961)	1	19	0.0804050261085207	0.225752573304693	0	0	12.7037037037037	32.0219539518703	SLIT1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.281	cellular response to interleukin-7 (GO:0098761)	1	19	0.0804050261085207	0.225752573304693	0	0	12.7037037037037	32.0219539518703	CRLF2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.282	nucleotide-sugar biosynthetic process (GO:0009226)	1	19	0.0804050261085207	0.225752573304693	0	0	12.7037037037037	32.0219539518703	GFPT1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.283	establishment of skin barrier (GO:0061436)	1	19	0.0804050261085207	0.225752573304693	0	0	12.7037037037037	32.0219539518703	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.284	regulation of water loss via skin (GO:0033561)	1	19	0.0804050261085207	0.225752573304693	0	0	12.7037037037037	32.0219539518703	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.285	interleukin-7-mediated signaling pathway (GO:0038111)	1	19	0.0804050261085207	0.225752573304693	0	0	12.7037037037037	32.0219539518703	CRLF2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.286	positive regulation of triglyceride metabolic process (GO:0090208)	1	19	0.0804050261085207	0.225752573304693	0	0	12.7037037037037	32.0219539518703	CNEP1R1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.287	inflammatory response (GO:0006954)	3	230	0.0810440590883805	0.226753935358779	0	0	3.06063747084737	7.69065455118835	CRHBP;KIT;CRH	GO_Biological_Process_2021	up
GO_Biological_Process_2021.288	protein targeting to lysosome (GO:0006622)	1	20	0.0844550840845328	0.229562154327384	0	0	12.0344827586207	29.7436505826784	GCC2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.289	energy reserve metabolic process (GO:0006112)	1	20	0.0844550840845328	0.229562154327384	0	0	12.0344827586207	29.7436505826784	GFPT1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.290	folic acid-containing compound metabolic process (GO:0006760)	1	20	0.0844550840845328	0.229562154327384	0	0	12.0344827586207	29.7436505826784	GGH	GO_Biological_Process_2021	up
GO_Biological_Process_2021.291	hepaticobiliary system development (GO:0061008)	1	20	0.0844550840845328	0.229562154327384	0	0	12.0344827586207	29.7436505826784	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.292	insulin secretion (GO:0030073)	1	20	0.0844550840845328	0.229562154327384	0	0	12.0344827586207	29.7436505826784	ADCYAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.293	positive regulation of peptidyl-lysine acetylation (GO:2000758)	1	20	0.0844550840845328	0.229562154327384	0	0	12.0344827586207	29.7436505826784	SOX4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.294	myeloid cell development (GO:0061515)	1	20	0.0844550840845328	0.229562154327384	0	0	12.0344827586207	29.7436505826784	KIT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.295	regulation of interleukin-6 production (GO:0032675)	2	110	0.0846206695901688	0.229562154327384	0	0	4.26442721791559	10.5313301849733	WNT5A;MAPK13	GO_Biological_Process_2021	up
GO_Biological_Process_2021.296	response to tumor necrosis factor (GO:0034612)	2	110	0.0846206695901688	0.229562154327384	0	0	4.26442721791559	10.5313301849733	CRHBP;CASP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.297	autonomic nervous system development (GO:0048483)	1	21	0.0884875068847429	0.232968747634258	0	0	11.432183908046	27.7218330460451	SOX4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.298	calcium ion transport into cytosol (GO:0060402)	1	21	0.0884875068847429	0.232968747634258	0	0	11.432183908046	27.7218330460451	TRPM1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.299	cellular response to estradiol stimulus (GO:0071392)	1	21	0.0884875068847429	0.232968747634258	0	0	11.432183908046	27.7218330460451	CRHBP	GO_Biological_Process_2021	up
GO_Biological_Process_2021.300	neurotrophin signaling pathway (GO:0038179)	1	21	0.0884875068847429	0.232968747634258	0	0	11.432183908046	27.7218330460451	CASP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.301	positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	1	21	0.0884875068847429	0.232968747634258	0	0	11.432183908046	27.7218330460451	STAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.302	extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	1	21	0.0884875068847429	0.232968747634258	0	0	11.432183908046	27.7218330460451	CASP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.303	positive regulation of immune system process (GO:0002684)	1	21	0.0884875068847429	0.232968747634258	0	0	11.432183908046	27.7218330460451	GPR151	GO_Biological_Process_2021	up
GO_Biological_Process_2021.304	mitochondrial calcium ion transmembrane transport (GO:0006851)	1	21	0.0884875068847429	0.232968747634258	0	0	11.432183908046	27.7218330460451	MICU2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.305	myotube differentiation (GO:0014902)	1	21	0.0884875068847429	0.232968747634258	0	0	11.432183908046	27.7218330460451	KCNH1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.306	axonogenesis (GO:0007409)	3	240	0.0893657108176622	0.234511979694715	0	0	2.93000744601638	7.07602136181638	WNT5A;SLIT1;BAIAP2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.307	cellular response to molecule of bacterial origin (GO:0071219)	2	115	0.0912549509919102	0.237314387907092	0	0	4.07470672977979	9.75524735681763	WNT5A;STAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.308	negative regulation of phosphate metabolic process (GO:0045936)	1	22	0.0925023703797257	0.237314387907092	0	0	10.8872468527641	25.9173198638853	STAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.309	regulation of macrophage chemotaxis (GO:0010758)	1	22	0.0925023703797257	0.237314387907092	0	0	10.8872468527641	25.9173198638853	STAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.310	positive regulation of amyloid precursor protein catabolic process (GO:1902993)	1	22	0.0925023703797257	0.237314387907092	0	0	10.8872468527641	25.9173198638853	CASP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.311	regulation of response to cytokine stimulus (GO:0060759)	1	22	0.0925023703797257	0.237314387907092	0	0	10.8872468527641	25.9173198638853	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.312	female gonad development (GO:0008585)	1	22	0.0925023703797257	0.237314387907092	0	0	10.8872468527641	25.9173198638853	KIT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.313	mitochondrial calcium ion homeostasis (GO:0051560)	1	22	0.0925023703797257	0.237314387907092	0	0	10.8872468527641	25.9173198638853	MICU2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.314	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	2	118	0.0953069878356889	0.2391645042735	0	0	3.96872493985565	9.32909179832847	ADCYAP1;RXFP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.315	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	1	23	0.0964997501676387	0.2391645042735	0	0	10.3918495297806	24.2983769890205	EYA4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.316	negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	1	23	0.0964997501676387	0.2391645042735	0	0	10.3918495297806	24.2983769890205	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.317	regulation of B cell receptor signaling pathway (GO:0050855)	1	23	0.0964997501676387	0.2391645042735	0	0	10.3918495297806	24.2983769890205	STAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.318	negative regulation of signal transduction in absence of ligand (GO:1901099)	1	23	0.0964997501676387	0.2391645042735	0	0	10.3918495297806	24.2983769890205	EYA4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.319	diacylglycerol metabolic process (GO:0046339)	1	23	0.0964997501676387	0.2391645042735	0	0	10.3918495297806	24.2983769890205	DGKG	GO_Biological_Process_2021	up
GO_Biological_Process_2021.320	DNA catabolic process, endonucleolytic (GO:0000737)	1	23	0.0964997501676387	0.2391645042735	0	0	10.3918495297806	24.2983769890205	CASP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.321	peptidyl-L-cysteine S-palmitoylation (GO:0018230)	1	23	0.0964997501676387	0.2391645042735	0	0	10.3918495297806	24.2983769890205	ZDHHC8	GO_Biological_Process_2021	up
GO_Biological_Process_2021.322	peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231)	1	23	0.0964997501676387	0.2391645042735	0	0	10.3918495297806	24.2983769890205	ZDHHC8	GO_Biological_Process_2021	up
GO_Biological_Process_2021.323	regulation of steroid metabolic process (GO:0019218)	1	23	0.0964997501676387	0.2391645042735	0	0	10.3918495297806	24.2983769890205	STAR	GO_Biological_Process_2021	up
GO_Biological_Process_2021.324	positive regulation of cholesterol efflux (GO:0010875)	1	23	0.0964997501676387	0.2391645042735	0	0	10.3918495297806	24.2983769890205	ZDHHC8	GO_Biological_Process_2021	up
GO_Biological_Process_2021.325	cellular response to lipopolysaccharide (GO:0071222)	2	120	0.0980368528563415	0.242226439518899	0	0	3.90106424911313	9.05987772836058	WNT5A;STAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.326	apoptotic nuclear changes (GO:0030262)	1	24	0.100479721486217	0.243027760100699	0	0	9.93953023488256	22.8390460941247	CASP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.327	axon extension (GO:0048675)	1	24	0.100479721486217	0.243027760100699	0	0	9.93953023488256	22.8390460941247	SLIT1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.328	C21-steroid hormone metabolic process (GO:0008207)	1	24	0.100479721486217	0.243027760100699	0	0	9.93953023488256	22.8390460941247	STAR	GO_Biological_Process_2021	up
GO_Biological_Process_2021.329	regulation of cytokine production involved in immune response (GO:0002718)	1	24	0.100479721486217	0.243027760100699	0	0	9.93953023488256	22.8390460941247	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.330	negative regulation of stress fiber assembly (GO:0051497)	1	24	0.100479721486217	0.243027760100699	0	0	9.93953023488256	22.8390460941247	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.331	regulation of ruffle assembly (GO:1900027)	1	24	0.100479721486217	0.243027760100699	0	0	9.93953023488256	22.8390460941247	STAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.332	positive regulation of phospholipase activity (GO:0010518)	1	24	0.100479721486217	0.243027760100699	0	0	9.93953023488256	22.8390460941247	KIT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.333	non-canonical Wnt signaling pathway (GO:0035567)	2	124	0.103562322126474	0.246668277894233	0	0	3.77239801753717	8.55422071475538	WNT5A;CELSR3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.334	regulation of tumor necrosis factor production (GO:0032680)	2	124	0.103562322126474	0.246668277894233	0	0	3.77239801753717	8.55422071475538	ARG2;WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.335	negative regulation of cell junction assembly (GO:1901889)	1	25	0.104442359257832	0.246668277894233	0	0	9.52490421455939	21.5179010930053	SLIT1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.336	cAMP-mediated signaling (GO:0019933)	1	25	0.104442359257832	0.246668277894233	0	0	9.52490421455939	21.5179010930053	ADCYAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.337	cellular response to hexose stimulus (GO:0071331)	1	25	0.104442359257832	0.246668277894233	0	0	9.52490421455939	21.5179010930053	SOX4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.338	energy derivation by oxidation of organic compounds (GO:0015980)	1	25	0.104442359257832	0.246668277894233	0	0	9.52490421455939	21.5179010930053	GFPT1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.339	positive regulation of release of cytochrome c from mitochondria (GO:0090200)	1	25	0.104442359257832	0.246668277894233	0	0	9.52490421455939	21.5179010930053	HRK	GO_Biological_Process_2021	up
GO_Biological_Process_2021.340	positive regulation of T cell migration (GO:2000406)	1	25	0.104442359257832	0.246668277894233	0	0	9.52490421455939	21.5179010930053	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.341	cellular component assembly (GO:0022607)	3	261	0.107943786125577	0.246964085248314	0	0	2.68864569083447	5.98531431773028	BAIAP2L2;WNT5A;BAIAP2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.342	proteoglycan metabolic process (GO:0006029)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	GAL3ST3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.343	cellular response to drug (GO:0035690)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	CRHBP	GO_Biological_Process_2021	up
GO_Biological_Process_2021.344	negative regulation of signaling receptor activity (GO:2000272)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	CRHBP	GO_Biological_Process_2021	up
GO_Biological_Process_2021.345	DNA geometric change (GO:0032392)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	HMGB3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.346	endothelial cell development (GO:0001885)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.347	regulation of synapse organization (GO:0050807)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.348	glial cell development (GO:0021782)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	SOX4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.349	hippo signaling (GO:0035329)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	CASP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.350	histone methylation (GO:0016571)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	SMYD3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.351	positive regulation of microtubule polymerization or depolymerization (GO:0031112)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.352	lamellipodium assembly (GO:0030032)	1	26	0.108387738125197	0.246964085248314	0	0	9.14344827586207	20.3171106715483	KIT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.353	regulation of apoptotic process (GO:0042981)	6	742	0.108565780937304	0.246964085248314	0	0	1.90641569459173	4.23300352815053	HRK;RASGRF2;CASP3;WNT5A;IER3IP1;SOX4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.354	plasma membrane bounded cell projection organization (GO:0120036)	2	128	0.109171568099319	0.247640590914558	0	0	3.65190107050572	8.088356901377	ADCYAP1;STMND1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.355	negative regulation of plasma membrane bounded cell projection assembly (GO:0120033)	1	27	0.112315932362021	0.249546240152673	0	0	8.79133510167993	19.2217227995376	STAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.356	peptide hormone secretion (GO:0030072)	1	27	0.112315932362021	0.249546240152673	0	0	8.79133510167993	19.2217227995376	ADCYAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.357	peptidyl-lysine methylation (GO:0018022)	1	27	0.112315932362021	0.249546240152673	0	0	8.79133510167993	19.2217227995376	SMYD3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.358	stress-activated protein kinase signaling cascade (GO:0031098)	1	27	0.112315932362021	0.249546240152673	0	0	8.79133510167993	19.2217227995376	MAPK13	GO_Biological_Process_2021	up
GO_Biological_Process_2021.359	microtubule polymerization or depolymerization (GO:0031109)	1	27	0.112315932362021	0.249546240152673	0	0	8.79133510167993	19.2217227995376	STMND1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.360	negative regulation of actin filament bundle assembly (GO:0032232)	1	27	0.112315932362021	0.249546240152673	0	0	8.79133510167993	19.2217227995376	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.361	central nervous system development (GO:0007417)	3	268	0.114448051163348	0.249546240152673	0	0	2.61669256381798	5.67203245071509	IER3IP1;PAFAH1B3;SOX4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.362	bile acid and bile salt transport (GO:0015721)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	SLC10A4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.363	calcium ion import (GO:0070509)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	MICU2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.364	regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	EYA4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.365	regulation of microtubule polymerization or depolymerization (GO:0031110)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	STMND1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.366	regulation of postsynapse organization (GO:0099175)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.367	glycogen metabolic process (GO:0005977)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	STBD1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.368	positive regulation of fibroblast proliferation (GO:0048146)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.369	positive regulation of microtubule polymerization (GO:0031116)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	MET	GO_Biological_Process_2021	up
GO_Biological_Process_2021.370	positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	KIT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.371	ventricular septum morphogenesis (GO:0060412)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	SOX4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.372	protein depolymerization (GO:0051261)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	STMND1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.373	protein localization to Golgi apparatus (GO:0034067)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	GCC2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.374	protein localization to lysosome (GO:0061462)	1	28	0.116227015961519	0.249546240152673	0	0	8.46530438484461	18.2191124641592	GCC2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.375	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	2	134	0.117732633993449	0.252104813591305	0	0	3.48484848484848	7.45527240853557	KIT;CRLF1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.376	glial cell differentiation (GO:0010001)	1	29	0.120121062621797	0.255177812924082	0	0	8.16256157635468	17.2985509808811	SOX4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.377	positive regulation of dephosphorylation (GO:0035306)	1	29	0.120121062621797	0.255177812924082	0	0	8.16256157635468	17.2985509808811	CNEP1R1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.378	lamellipodium organization (GO:0097581)	1	29	0.120121062621797	0.255177812924082	0	0	8.16256157635468	17.2985509808811	KIT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.379	regulation of macrophage activation (GO:0043030)	1	30	0.123998145651223	0.259975224433242	0	0	7.88069758224336	16.4508668981946	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.380	regulation of striated muscle contraction (GO:0006942)	1	30	0.123998145651223	0.259975224433242	0	0	7.88069758224336	16.4508668981946	RNF207	GO_Biological_Process_2021	up
GO_Biological_Process_2021.381	regulation of type I interferon-mediated signaling pathway (GO:0060338)	1	30	0.123998145651223	0.259975224433242	0	0	7.88069758224336	16.4508668981946	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.382	Golgi to plasma membrane protein transport (GO:0043001)	1	30	0.123998145651223	0.259975224433242	0	0	7.88069758224336	16.4508668981946	GCC2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.383	positive regulation of lipid kinase activity (GO:0090218)	1	30	0.123998145651223	0.259975224433242	0	0	7.88069758224336	16.4508668981946	KIT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.384	positive regulation of response to external stimulus (GO:0032103)	2	139	0.124992407270618	0.261377351662255	0	0	3.35681548124257	6.98050546477493	WNT5A;MAPK13	GO_Biological_Process_2021	up
GO_Biological_Process_2021.385	protein palmitoylation (GO:0018345)	1	31	0.127858338134572	0.262583748138263	0	0	7.6176245210728	15.6681766309292	ZDHHC8	GO_Biological_Process_2021	up
GO_Biological_Process_2021.386	activation of protein kinase B activity (GO:0032148)	1	31	0.127858338134572	0.262583748138263	0	0	7.6176245210728	15.6681766309292	WNT5A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.387	proteoglycan biosynthetic process (GO:0030166)	1	31	0.127858338134572	0.262583748138263	0	0	7.6176245210728	15.6681766309292	GAL3ST3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.388	regulation of cellular senescence (GO:2000772)	1	31	0.127858338134572	0.262583748138263	0	0	7.6176245210728	15.6681766309292	ARG2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.389	cellular nitrogen compound biosynthetic process (GO:0044271)	1	31	0.127858338134572	0.262583748138263	0	0	7.6176245210728	15.6681766309292	ARG2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.390	cellular response to cAMP (GO:0071320)	1	31	0.127858338134572	0.262583748138263	0	0	7.6176245210728	15.6681766309292	CRHBP	GO_Biological_Process_2021	up
GO_Biological_Process_2021.391	steroid hormone biosynthetic process (GO:0120178)	1	31	0.127858338134572	0.262583748138263	0	0	7.6176245210728	15.6681766309292	STAR	GO_Biological_Process_2021	up
GO_Biological_Process_2021.392	protein localization to organelle (GO:0033365)	2	142	0.129399361300555	0.265070630419249	0	0	3.2843853820598	6.71608146806423	CNEP1R1;GCC2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.393	neuron development (GO:0048666)	2	143	0.13087647577135	0.266389106718014	0	0	3.26092693386112	6.63109926899117	ADCYAP1;STMND1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.394	cellular response to glucose stimulus (GO:0071333)	1	32	0.131701712785867	0.266389106718014	0	0	7.37152391546162	14.9436687571544	SOX4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.395	regulation of intracellular protein transport (GO:0033157)	1	32	0.131701712785867	0.266389106718014	0	0	7.37152391546162	14.9436687571544	GCC2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.396	hematopoietic progenitor cell differentiation (GO:0002244)	1	32	0.131701712785867	0.266389106718014	0	0	7.37152391546162	14.9436687571544	KIT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.397	liver development (GO:0001889)	1	32	0.131701712785867	0.266389106718014	0	0	7.37152391546162	14.9436687571544	MET	GO_Biological_Process_2021	up
