Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
GO_Biological_Process_2021.392	skeletal system development (GO:0001501)	3	158	0.105904469810035	0.29357576117735	0	0	2.70432395332876	6.0717963295186	ADAMTS4;PRDX1;SULF2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.393	cholesterol metabolic process (GO:0008203)	2	77	0.106331160046531	0.29357576117735	0	0	3.71474178403756	8.32546778371732	LDLRAP1;ABCG1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.394	positive regulation of endothelial cell proliferation (GO:0001938)	2	77	0.106331160046531	0.29357576117735	0	0	3.71474178403756	8.32546778371732	BMP4;PLXNB3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.395	regulation of cellular carbohydrate metabolic process (GO:0010675)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	SCARB2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.396	regulation of ceramide biosynthetic process (GO:2000303)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	ORMDL2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.397	regulation of cholesterol storage (GO:0010885)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	ABCG1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.398	negative regulation of platelet activation (GO:0010544)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	CD9	GO_Biological_Process_2021	up
GO_Biological_Process_2021.399	regulation of establishment of cell polarity (GO:2000114)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	GSN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.400	regulation of hormone secretion (GO:0046883)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	VAMP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.401	nucleotide catabolic process (GO:0009166)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	NT5E	GO_Biological_Process_2021	up
GO_Biological_Process_2021.402	oligodendrocyte development (GO:0014003)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	MYRF	GO_Biological_Process_2021	up
GO_Biological_Process_2021.403	regulation of rRNA processing (GO:2000232)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	KAT2B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.404	positive regulation of collagen biosynthetic process (GO:0032967)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.405	Golgi to endosome transport (GO:0006895)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	MON2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.406	positive regulation of small molecule metabolic process (GO:0062013)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	LDLRAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.407	mesenchyme development (GO:0060485)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.408	transepithelial transport (GO:0070633)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	SLC12A2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.409	mRNA cis splicing, via spliceosome (GO:0045292)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	RBM22	GO_Biological_Process_2021	up
GO_Biological_Process_2021.410	N-terminal protein amino acid acetylation (GO:0006474)	1	16	0.109221860396725	0.29357576117735	0	0	9.24988344988345	20.4827018669827	KAT2B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.411	axon development (GO:0061564)	2	79	0.110952649712606	0.29357576117735	0	0	3.61788915310042	7.95447830997838	DHFR;S100A6	GO_Biological_Process_2021	up
GO_Biological_Process_2021.412	ubiquitin-dependent protein catabolic process (GO:0006511)	5	354	0.112917782706398	0.29357576117735	0	0	2.0105749211519	4.3852555344636	RNF144A;SPSB1;RNF13;RNF122;BIRC2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.413	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	2	80	0.113283017726491	0.29357576117735	0	0	3.5713253882268	7.77786817315798	BMP4;TMBIM1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.414	regulation of protein localization to plasma membrane (GO:1903076)	2	80	0.113283017726491	0.29357576117735	0	0	3.5713253882268	7.77786817315798	TMBIM1;LDLRAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.415	heart development (GO:0007507)	3	164	0.115009213610293	0.29357576117735	0	0	2.60274877758689	5.62907679182444	BMP4;KAT2B;PDLIM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.416	pulmonary valve morphogenesis (GO:0003184)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.417	pyrimidine-containing compound catabolic process (GO:0072529)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	NT5E	GO_Biological_Process_2021	up
GO_Biological_Process_2021.418	regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	GMFB	GO_Biological_Process_2021	up
GO_Biological_Process_2021.419	negative regulation of insulin secretion (GO:0046676)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	PIM3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.420	regulation of cholesterol biosynthetic process (GO:0045540)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	ABCG1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.421	cell surface receptor signaling pathway involved in heart development (GO:0061311)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.422	negative regulation of viral entry into host cell (GO:0046597)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	GSN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.423	copper ion homeostasis (GO:0055070)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	SLC31A2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.424	diol biosynthetic process (GO:0034312)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	DHFR	GO_Biological_Process_2021	up
GO_Biological_Process_2021.425	pharyngeal system development (GO:0060037)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.426	regulation of receptor recycling (GO:0001919)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	VAMP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.427	positive regulation of blood coagulation (GO:0030194)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	ENPP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.428	positive regulation of collagen metabolic process (GO:0010714)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.429	gliogenesis (GO:0042063)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	CD9	GO_Biological_Process_2021	up
GO_Biological_Process_2021.430	reverse cholesterol transport (GO:0043691)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	ABCG1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.431	ruffle organization (GO:0031529)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	PLEKHA1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.432	synaptic vesicle membrane organization (GO:0048499)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	STX2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.433	mesonephric tubule development (GO:0072164)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.434	positive regulation of transcription of Notch receptor target (GO:0007221)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	KAT2B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.435	modified amino acid transport (GO:0072337)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	SLC6A8	GO_Biological_Process_2021	up
GO_Biological_Process_2021.436	muscle tissue morphogenesis (GO:0060415)	1	17	0.115640587678707	0.29357576117735	0	0	8.67132867132867	18.7063822870673	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.437	regulation of neuron projection development (GO:0010975)	3	165	0.116554827398158	0.29357576117735	0	0	2.58655109009719	5.55951608816214	SCARB2;RAP1A;PLXNB3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.438	regulation of Notch signaling pathway (GO:0008593)	2	83	0.120348981625064	0.29357576117735	0	0	3.43853242914276	7.28060956817979	KAT2B;TSPAN15	GO_Biological_Process_2021	up
GO_Biological_Process_2021.439	regulation of osteoblast differentiation (GO:0045667)	2	83	0.120348981625064	0.29357576117735	0	0	3.43853242914276	7.28060956817979	BMP4;SMOC1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.440	glycoprotein biosynthetic process (GO:0009101)	2	83	0.120348981625064	0.29357576117735	0	0	3.43853242914276	7.28060956817979	SERP1;NPC1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.441	pulmonary valve development (GO:0003177)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.442	negative regulation of fibroblast proliferation (GO:0048147)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	FTH1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.443	regulation of cartilage development (GO:0061035)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.444	regulation of catabolic process (GO:0009894)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	FAM83D	GO_Biological_Process_2021	up
GO_Biological_Process_2021.445	carbohydrate derivative transport (GO:1901264)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	ABCG1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.446	regulation of platelet aggregation (GO:0090330)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	CD9	GO_Biological_Process_2021	up
GO_Biological_Process_2021.447	regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.448	endothelial cell proliferation (GO:0001935)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.449	positive chemotaxis (GO:0050918)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	PLXNB3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.450	positive regulation of amyloid-beta formation (GO:1902004)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	ABCG1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.451	establishment of vesicle localization (GO:0051650)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	SNAPIN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.452	positive regulation of cartilage development (GO:0061036)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.453	positive regulation of cell cycle phase transition (GO:1901989)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	FAM83D	GO_Biological_Process_2021	up
GO_Biological_Process_2021.454	response to axon injury (GO:0048678)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	DHFR	GO_Biological_Process_2021	up
GO_Biological_Process_2021.455	high-density lipoprotein particle remodeling (GO:0034375)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	ABCG1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.456	positive regulation of nervous system process (GO:0031646)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	MYRF	GO_Biological_Process_2021	up
GO_Biological_Process_2021.457	positive regulation of nitric-oxide synthase activity (GO:0051000)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	DHFR	GO_Biological_Process_2021	up
GO_Biological_Process_2021.458	sodium ion import across plasma membrane (GO:0098719)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	SLC12A2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.459	long-chain fatty-acyl-CoA biosynthetic process (GO:0035338)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	ELOVL1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.460	T cell migration (GO:0072678)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	SLC12A2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.461	positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	1	18	0.122013382304562	0.29357576117735	0	0	8.16083916083916	17.167341601169	RNF13	GO_Biological_Process_2021	up
GO_Biological_Process_2021.462	neuron projection development (GO:0031175)	3	171	0.125990533675046	0.29357576117735	0	0	2.49341438703141	5.16522884434464	SNAPIN;NRTN;GAS7	GO_Biological_Process_2021	up
GO_Biological_Process_2021.463	negative regulation of cellular amide metabolic process (GO:0034249)	2	86	0.127521048449252	0.29357576117735	0	0	3.31522468142186	6.82761851217987	DHFR;ORMDL2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.464	actin filament capping (GO:0051693)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	GSN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.465	aspartate family amino acid catabolic process (GO:0009068)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	ASPA	GO_Biological_Process_2021	up
GO_Biological_Process_2021.466	aspartate family amino acid metabolic process (GO:0009066)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	ASPA	GO_Biological_Process_2021	up
GO_Biological_Process_2021.467	barbed-end actin filament capping (GO:0051016)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	GSN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.468	branching involved in ureteric bud morphogenesis (GO:0001658)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.469	regulation of centriole replication (GO:0046599)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	KAT2B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.470	cardiac muscle cell contraction (GO:0086003)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	GSN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.471	regulation of collagen biosynthetic process (GO:0032965)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.472	negative regulation of RNA metabolic process (GO:0051253)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	KAT2B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.473	detection of mechanical stimulus (GO:0050982)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	PIEZO2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.474	diol metabolic process (GO:0034311)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	PLPP2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.475	regulation of oligodendrocyte differentiation (GO:0048713)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	OPALIN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.476	endocardial cushion morphogenesis (GO:0003203)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.477	establishment of melanosome localization (GO:0032401)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	SHROOM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.478	regulation of RIG-I signaling pathway (GO:0039535)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	BIRC2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.479	folic acid metabolic process (GO:0046655)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	DHFR	GO_Biological_Process_2021	up
GO_Biological_Process_2021.480	glycerolipid catabolic process (GO:0046503)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	ENPP6	GO_Biological_Process_2021	up
GO_Biological_Process_2021.481	positive regulation of G protein-coupled receptor signaling pathway (GO:0045745)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	KLK6	GO_Biological_Process_2021	up
GO_Biological_Process_2021.482	positive regulation of monocyte chemotaxis (GO:0090026)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	MOSPD2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.483	positive regulation of neutrophil chemotaxis (GO:0090023)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	MOSPD2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.484	sphingosine metabolic process (GO:0006670)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	PLPP2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.485	ureteric bud development (GO:0001657)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.486	ureteric bud morphogenesis (GO:0060675)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.487	prostaglandin biosynthetic process (GO:0001516)	1	19	0.128340570640368	0.29357576117735	0	0	7.70707070707071	15.8231390120082	PTGES3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.488	negative regulation of angiogenesis (GO:0016525)	2	87	0.129933973951333	0.295005368357107	0	0	3.27605633802817	6.68554268399223	SLC12A2;THBS2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.489	sodium ion transmembrane transport (GO:0035725)	2	87	0.129933973951333	0.295005368357107	0	0	3.27605633802817	6.68554268399223	SLC12A2;SLC6A8	GO_Biological_Process_2021	up
GO_Biological_Process_2021.490	negative regulation of axon extension involved in axon guidance (GO:0048843)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	SEMA3D	GO_Biological_Process_2021	up
GO_Biological_Process_2021.491	negative regulation of lipid storage (GO:0010888)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	ABCG1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.492	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	CLDN11	GO_Biological_Process_2021	up
GO_Biological_Process_2021.493	cardiac epithelial to mesenchymal transition (GO:0060317)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.494	cellular monovalent inorganic cation homeostasis (GO:0030004)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	SLC12A2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.495	regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	SULF2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.496	negative regulation of viral life cycle (GO:1903901)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	GSN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.497	cortical actin cytoskeleton organization (GO:0030866)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	FMNL2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.498	oligodendrocyte differentiation (GO:0048709)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	MYRF	GO_Biological_Process_2021	up
GO_Biological_Process_2021.499	organic cation transport (GO:0015695)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	SLC44A1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.500	regulation of programmed necrotic cell death (GO:0062098)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	BIRC2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.501	regulation of protein localization to cell periphery (GO:1904375)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	LDLRAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.502	eye morphogenesis (GO:0048592)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	SHROOM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.503	folic acid-containing compound metabolic process (GO:0006760)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	DHFR	GO_Biological_Process_2021	up
GO_Biological_Process_2021.504	positive regulation of epidermal cell differentiation (GO:0045606)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.505	positive regulation of epithelial cell differentiation (GO:0030858)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.506	positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	LAMP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.507	skeletal muscle contraction (GO:0003009)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	TNNI1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.508	positive regulation of protein processing (GO:0010954)	1	20	0.134622476766468	0.295005368357107	0	0	7.30106735369893	14.6406908144213	GSN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.509	post-Golgi vesicle-mediated transport (GO:0006892)	2	89	0.134791501340904	0.295005368357107	0	0	3.20042091630241	6.41372713982461	MON2;FTH1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.510	glycerophospholipid biosynthetic process (GO:0046474)	3	177	0.135692044078945	0.296070559750307	0	0	2.40670090486672	4.80706579080515	SLC44A1;PLEKHA1;INPPL1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.511	sodium ion transport (GO:0006814)	2	90	0.137235555622635	0.296070559750307	0	0	3.16389244558259	6.28366898440506	SLC12A2;SLC6A8	GO_Biological_Process_2021	up
GO_Biological_Process_2021.512	protein stabilization (GO:0050821)	3	179	0.13898207697795	0.296070559750307	0	0	2.37911025145068	4.69496066736367	LAMP1;PTGES3;LAMP2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.513	toll-like receptor signaling pathway (GO:0002224)	2	91	0.139689444167128	0.296070559750307	0	0	3.12818483937332	6.15731125219905	RFTN1;BIRC2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.514	purinergic nucleotide receptor signaling pathway (GO:0035590)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	NT5E	GO_Biological_Process_2021	up
GO_Biological_Process_2021.515	regulation of cholesterol metabolic process (GO:0090181)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	LDLRAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.516	negative regulation of protein localization to cell periphery (GO:1904376)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	TMBIM1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.517	negative regulation of protein localization to plasma membrane (GO:1903077)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	TMBIM1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.518	negative regulation of response to wounding (GO:1903035)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	CERS2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.519	cellular response to steroid hormone stimulus (GO:0071383)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.520	neurotrophin signaling pathway (GO:0038179)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	RAP1A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.521	nuclear envelope organization (GO:0006998)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	REEP3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.522	endocardial cushion development (GO:0003197)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	BMP4	GO_Biological_Process_2021	up
GO_Biological_Process_2021.523	heparan sulfate proteoglycan metabolic process (GO:0030201)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	SULF2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.524	hydrogen peroxide catabolic process (GO:0042744)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	PRDX1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.525	spindle assembly checkpoint signaling (GO:0071173)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	MAD1L1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.526	linoleic acid metabolic process (GO:0043651)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	ELOVL1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.527	melanosome localization (GO:0032400)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	SHROOM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.528	positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	LDLRAP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.529	mitotic spindle assembly checkpoint signaling (GO:0007094)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	MAD1L1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.530	mitotic spindle checkpoint signaling (GO:0071174)	1	21	0.14085942250239	0.296070559750307	0	0	6.93566433566434	13.5938527816648	MAD1L1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.531	regulation of endothelial cell proliferation (GO:0001936)	2	92	0.142152901446309	0.297666037990955	0	0	3.09327073552426	6.03451349353303	BMP4;PLXNB3	GO_Biological_Process_2021	up
