Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
BioPlanet_2019.15	Signaling by NOTCH	1	119	0.0579443409196368	0.0927109454714188	0	0	18.7118644067797	53.2964863529665	ATP2A1	BioPlanet_2019	dn
BioPlanet_2019.16	Alzheimer's disease	1	169	0.0813755562796324	0.120758154026285	0	0	13.1097883597884	32.8882683522105	ATP2A1	BioPlanet_2019	dn
BioPlanet_2019.17	Calcium signaling pathway	1	178	0.0855370257686186	0.120758154026285	0	0	12.4375392341494	30.5814954331455	ATP2A1	BioPlanet_2019	dn
BioPlanet_2019.18	Transmission across chemical synapses	1	190	0.091059258031028	0.121383056440464	0	0	11.6407995296884	27.894205308747	CHRNA1	BioPlanet_2019	dn
BioPlanet_2019.19	Endocytosis	1	201	0.0960949196820343	0.121383056440464	0	0	10.9944444444444	25.7535936845187	EPN3	BioPlanet_2019	dn
BioPlanet_2019.20	Neuroactive ligand-receptor interaction	1	272	0.1279982950275	0.151827822435027	0	0	8.08487084870849	16.6203789392262	CHRNA1	BioPlanet_2019	dn
BioPlanet_2019.21	Neuronal system	1	283	0.132849344630649	0.151827822435027	0	0	7.76516942474389	15.6743015181887	CHRNA1	BioPlanet_2019	dn
BioPlanet_2019.22	Transmembrane transport of small molecules	1	432	0.196209100062825	0.214046290977627	0	0	5.04227893787059	8.21172615063202	ATP2A1	BioPlanet_2019	dn
BioPlanet_2019.23	Hemostasis pathway	1	468	0.210878250119569	0.220046869689985	0	0	4.64501546514394	7.22984731394739	ATP2A1	BioPlanet_2019	dn
BioPlanet_2019.24	Signal transduction	1	1020	0.407606869025305	0.407606869025305	0	0	2.06858575945916	1.8564566864139	ATP2A1	BioPlanet_2019	dn
WikiPathway_2021_Human.13	16p11.2 distal deletion syndrome WP4950	1	31	0.0153956417644848	0.0307912835289697	0	0	73.9259259259259	308.542479281304	ATP2A1	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.21	Alzheimer's disease WP2059	1	83	0.0407422831141832	0.0407422831141832	0	0	26.9756097560976	86.3351376706654	ATP2A1	WikiPathway_2021_Human	dn
GO_Biological_Process_2021.110	negative regulation of endoplasmic reticulum calcium ion concentration (GO:0032471)	1	6	0.00299657817287215	0.032558085459054	0	0	444.111111111111	2580.41179429264	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.210	telencephalon cell migration (GO:0022029)	1	6	0.00299657817287215	0.032558085459054	0	0	444.111111111111	2580.41179429264	FOXB1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.310	positive regulation of striated muscle contraction (GO:0045989)	1	7	0.003495224297089	0.032558085459054	0	0	370.074074074074	2093.27134911451	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.410	mammary gland epithelial cell differentiation (GO:0060644)	1	8	0.00399364626134036	0.032558085459054	0	0	317.190476190476	1751.8590547314	FOXB1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.510	regulation of ATPase-coupled calcium transmembrane transporter activity (GO:1901894)	1	8	0.00399364626134036	0.032558085459054	0	0	317.190476190476	1751.8590547314	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.610	positive regulation of mitochondrial calcium ion concentration (GO:0051561)	1	9	0.00449184410751083	0.032558085459054	0	0	277.527777777778	1500.17416789664	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.710	lactation (GO:0007595)	1	10	0.00498981788934786	0.032558085459054	0	0	246.679012345679	1307.48654986014	FOXB1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.88	sarcoplasmic reticulum calcium ion transport (GO:0070296)	1	10	0.00498981788934786	0.032558085459054	0	0	246.679012345679	1307.48654986014	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.91	transport along microtubule (GO:0010970)	1	13	0.00648239549203707	0.032558085459054	0	0	184.981481481481	932.059746399125	BORCS5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.101	positive regulation of calcium ion import (GO:0090280)	1	13	0.00648239549203707	0.032558085459054	0	0	184.981481481481	932.059746399125	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.111	relaxation of muscle (GO:0090075)	1	14	0.00697947368021334	0.032558085459054	0	0	170.74358974359	847.704661538015	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.121	body fluid secretion (GO:0007589)	1	16	0.00797295899684864	0.032558085459054	0	0	147.962962962963	714.912587220804	FOXB1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.131	neuromuscular process (GO:0050905)	1	19	0.00946151051239574	0.032558085459054	0	0	123.283950617284	574.567716360615	CHRNA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.141	mitochondrion localization (GO:0051646)	1	19	0.00946151051239574	0.032558085459054	0	0	123.283950617284	574.567716360615	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.151	neuromuscular synaptic transmission (GO:0007274)	1	20	0.0099572476243862	0.032558085459054	0	0	116.789473684211	538.335775363175	CHRNA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.161	skeletal muscle contraction (GO:0003009)	1	20	0.0099572476243862	0.032558085459054	0	0	116.789473684211	538.335775363175	CHRNA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.171	endoplasmic reticulum calcium ion homeostasis (GO:0032469)	1	20	0.0099572476243862	0.032558085459054	0	0	116.789473684211	538.335775363175	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.181	mitochondrial calcium ion homeostasis (GO:0051560)	1	22	0.0109480522580433	0.032558085459054	0	0	105.656084656085	476.99429568907	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.191	neuronal action potential (GO:0019228)	1	22	0.0109480522580433	0.032558085459054	0	0	105.656084656085	476.99429568907	CHRNA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.201	positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	1	22	0.0109480522580433	0.032558085459054	0	0	105.656084656085	476.99429568907	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.211	neuromuscular junction development (GO:0007528)	1	24	0.0119379646683198	0.032558085459054	0	0	96.4589371980676	427.12322672632	CHRNA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.221	mammary gland development (GO:0030879)	1	24	0.0119379646683198	0.032558085459054	0	0	96.4589371980676	427.12322672632	FOXB1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.231	regulation of cardiac muscle cell contraction (GO:0086004)	1	27	0.0134211618656948	0.0345812321307299	0	0	85.3162393162393	367.791701998077	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.241	calcium ion import (GO:0070509)	1	28	0.0139151155631478	0.0345812321307299	0	0	82.1522633744856	351.182817850539	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.251	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	1	29	0.0144088467211374	0.0345812321307299	0	0	79.2142857142857	335.861672292423	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.261	organelle transport along microtubule (GO:0072384)	1	31	0.0153956417644848	0.0355284040718881	0	0	73.9259259259259	308.542479281304	BORCS5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.271	apoptotic mitochondrial changes (GO:0008637)	1	33	0.0163815476907073	0.0364034393126829	0	0	69.2986111111111	284.928149930553	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.281	lysosome localization (GO:0032418)	1	37	0.0183506949831896	0.0393229178211207	0	0	61.5864197530864	246.227915397722	BORCS5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.291	positive regulation of intracellular transport (GO:0032388)	1	39	0.0193339377497967	0.0400012505168207	0	0	58.3391812865497	230.20018425525	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.301	positive regulation of ATPase activity (GO:0032781)	1	42	0.0208071402680989	0.0416142805361978	0	0	54.0623306233062	209.35416251688	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.311	action potential (GO:0001508)	1	45	0.0222783509374742	0.0431193889112404	0	0	50.3686868686869	191.609530522956	CHRNA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.321	striated muscle contraction (GO:0006941)	1	54	0.026680055532624	0.0493964206095501	0	0	41.7966457023061	151.464313783153	CHRNA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.331	regulation of cardiac conduction (GO:1903779)	1	55	0.0271680313352526	0.0493964206095501	0	0	41.0205761316872	147.908478586671	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.341	negative regulation of neuron apoptotic process (GO:0043524)	1	71	0.0349457600054769	0.0616689882449592	0	0	31.6190476190476	106.048961940834	FOXB1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.351	calcium ion transmembrane transport (GO:0070588)	1	87	0.0426674828826635	0.0719137319549708	0	0	25.7157622739018	81.115696295005	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.361	metal ion transport (GO:0030001)	1	88	0.0431482391729825	0.0719137319549708	0	0	25.418901660281	79.894497269575	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.371	regulation of heart contraction (GO:0008016)	1	93	0.0455487630468528	0.0719157984537526	0	0	24.0314009661836	74.2323201774775	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.381	calcium ion homeostasis (GO:0055074)	1	97	0.0474652783026246	0.0719157984537526	0	0	23.025462962963	70.1760117408653	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.391	negative regulation of neuron death (GO:1901215)	1	98	0.0479438656358351	0.0719157984537526	0	0	22.786941580756	69.220448859451	FOXB1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.401	regulation of neuron apoptotic process (GO:0043523)	1	98	0.0479438656358351	0.0719157984537526	0	0	22.786941580756	69.220448859451	FOXB1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.411	intrinsic apoptotic signaling pathway (GO:0097193)	1	102	0.0498560516752303	0.0725869256114696	0	0	21.8800880088009	65.6099686868589	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.421	cellular metal ion homeostasis (GO:0006875)	1	104	0.0508108479280287	0.0725869256114696	0	0	21.453074433657	63.9225546658949	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.431	response to endoplasmic reticulum stress (GO:0034976)	1	110	0.0536700579531297	0.0738352345125685	0	0	20.2660550458716	59.2761846669069	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.441	cellular divalent inorganic cation homeostasis (GO:0072503)	1	111	0.0541458386425503	0.0738352345125685	0	0	20.0808080808081	58.5571255000273	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.451	calcium ion transport (GO:0006816)	1	115	0.0560468093341457	0.0747290791121943	0	0	19.3723196881092	55.8226575922836	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.461	synapse organization (GO:0050808)	1	126	0.0612567624754281	0.0799001249679497	0	0	17.6577777777778	49.3125409946923	CHRNA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.471	cellular calcium ion homeostasis (GO:0006874)	1	136	0.0659706109648585	0.0842178012317342	0	0	16.3415637860082	44.4252916310185	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.481	mitochondrion organization (GO:0007005)	1	175	0.0841517583384419	0.105189697923052	0	0	12.6538952745849	31.320079634917	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.491	apoptotic process (GO:0006915)	1	231	0.109701181199882	0.134327976979448	0	0	9.54589371980676	21.0963787679381	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.501	anterograde trans-synaptic signaling (GO:0098916)	1	244	0.115539765592479	0.138647718710975	0	0	9.02926383173297	19.4864201178354	CHRNA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.511	inorganic cation transmembrane transport (GO:0098662)	1	274	0.128882116513431	0.151626019427566	0	0	8.02482702482702	16.4417239696592	ATP2A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.521	chemical synaptic transmission (GO:0007268)	1	306	0.142914046894637	0.164900823339966	0	0	7.1712204007286	13.9516946278896	CHRNA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.531	regulation of nucleic acid-templated transcription (GO:1903506)	1	430	0.195386997983856	0.221192827906252	0	0	5.06630406630407	8.27212490519444	DLX4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.541	regulation of cellular macromolecule biosynthetic process (GO:2000112)	1	468	0.210878250119569	0.234309166799522	0	0	4.64501546514394	7.22984731394739	DLX4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.551	negative regulation of apoptotic process (GO:0043066)	1	485	0.217721225204964	0.237514063859961	0	0	4.47796143250689	6.82683050731529	FOXB1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.561	negative regulation of transcription by RNA polymerase II (GO:0000122)	1	684	0.29394635591561	0.314942524195296	0	0	3.14088173092565	3.84556364655954	DLX4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.571	regulation of transcription by RNA polymerase II (GO:0006357)	2	2206	0.303958566301509	0.319956385580536	0	0	2.01746823956443	2.40253005942962	FOXB1;DLX4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.581	regulation of transcription, DNA-templated (GO:0006355)	2	2244	0.311365260602848	0.322101993727084	0	0	1.97903657448707	2.30911728354435	FOXB1;DLX4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.591	negative regulation of transcription, DNA-templated (GO:0045892)	1	948	0.384741635554832	0.391262680225253	0	0	2.23430716883726	2.13417277509183	DLX4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.601	regulation of gene expression (GO:0010468)	1	1079	0.4257703649695	0.4257703649695	0	0	1.94928880643166	1.66441024219308	DLX4	GO_Biological_Process_2021	dn
GO_Molecular_Function_2021.110	P-type calcium transporter activity (GO:0005388)	1	9	0.00449184410751083	0.0330579020765541	0	0	277.527777777778	1500.17416789664	ATP2A1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.27	P-type proton-exporting transporter activity (GO:0008553)	1	10	0.00498981788934786	0.0330579020765541	0	0	246.679012345679	1307.48654986014	ATP2A1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.31	acetylcholine-gated cation-selective channel activity (GO:0022848)	1	11	0.00548756766902295	0.0330579020765541	0	0	222	1155.5699775562	CHRNA1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.41	P-type ion transporter activity (GO:0015662)	1	13	0.00648239549203707	0.0330579020765541	0	0	184.981481481481	932.059746399125	ATP2A1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.51	excitatory extracellular ligand-gated ion channel activity (GO:0005231)	1	21	0.0104527615118677	0.0330579020765541	0	0	110.944444444444	506.005304706543	CHRNA1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.61	postsynaptic neurotransmitter receptor activity (GO:0098960)	1	21	0.0104527615118677	0.0330579020765541	0	0	110.944444444444	506.005304706543	CHRNA1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.71	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529)	1	21	0.0104527615118677	0.0330579020765541	0	0	110.944444444444	506.005304706543	CHRNA1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.81	acetylcholine receptor activity (GO:0015464)	1	22	0.0109480522580433	0.0330579020765541	0	0	105.656084656085	476.99429568907	CHRNA1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.91	pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678)	1	23	0.0114431199495764	0.0330579020765541	0	0	100.848484848485	450.82969906826	ATP2A1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.101	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	1	30	0.0149023554252654	0.03874612410569	0	0	76.4789272030651	321.688416559315	CHRNA1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.111	transmitter-gated ion channel activity (GO:0022824)	1	34	0.0168741674533514	0.0398843957988306	0	0	67.1952861952862	274.289235089044	CHRNA1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.121	channel activity (GO:0015267)	1	46	0.0227683122669265	0.0493313432450075	0	0	49.2469135802469	186.270812956763	CHRNA1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.13	calcium ion transmembrane transporter activity (GO:0015085)	1	55	0.0271680313352526	0.0543360626705051	0	0	41.0205761316872	147.908478586671	ATP2A1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.14	ligand-gated cation channel activity (GO:0099094)	1	80	0.03929609749471	0.0669888528088316	0	0	28.0042194092827	90.6392984988873	CHRNA1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.15	double-stranded DNA binding (GO:0003690)	2	651	0.0400323619646519	0.0669888528088316	0	0	7.45030816640986	23.9755916164609	FOXB1;DLX4	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.16	ion channel activity (GO:0005216)	1	84	0.0412239094208195	0.0669888528088316	0	0	26.6492637215529	84.9774896594187	CHRNA1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.17	sequence-specific DNA binding (GO:0043565)	2	707	0.0465203946922555	0.0680596260605405	0	0	6.8386524822695	20.9800589525936	FOXB1;DLX4	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.18	sequence-specific double-stranded DNA binding (GO:1990837)	2	712	0.0471182026572973	0.0680596260605405	0	0	6.7887323943662	20.7402283977211	FOXB1;DLX4	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.19	DNA binding (GO:0003677)	2	811	0.0595467006074672	0.0814849587260077	0	0	5.92737948084054	16.7211042636343	FOXB1;DLX4	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.20	RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	2	1149	0.109244223139232	0.135254752458097	0	0	4.10701830863121	9.09363395145578	FOXB1;DLX4	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.21	cis-regulatory region sequence-specific DNA binding (GO:0000987)	2	1149	0.109244223139232	0.135254752458097	0	0	4.10701830863121	9.09363395145578	FOXB1;DLX4	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.22	DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	1	256	0.120898617793195	0.142880184664685	0	0	8.59912854030501	18.1682641824008	DLX4	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.23	RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	2	1359	0.144511645660427	0.16336099074657	0	0	3.43275607958733	6.64030682089332	FOXB1;DLX4	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.24	calcium ion binding (GO:0005509)	1	348	0.161022164196202	0.174440677879218	0	0	6.28978546269613	11.4864895997991	ATP2A1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.25	metal ion binding (GO:0046872)	1	517	0.230457410743039	0.23967570717276	0	0	4.19336778639104	6.15456062273425	ATP2A1	GO_Molecular_Function_2021	dn
GO_Molecular_Function_2021.26	protein homodimerization activity (GO:0042803)	1	636	0.276199356595433	0.276199356595433	0	0	3.38670166229221	4.35743997776306	ATP2A1	GO_Molecular_Function_2021	dn
GO_Cellular_Component_2021.110	cytoplasmic side of lysosomal membrane (GO:0098574)	1	5	0.00249770786419674	0.0311513673185358	0	0	555.166666666667	3326.77064151216	BORCS5	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.26	platelet dense tubular network membrane (GO:0031095)	1	9	0.00449184410751083	0.0311513673185358	0	0	277.527777777778	1500.17416789664	ATP2A1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.31	platelet dense tubular network (GO:0031094)	1	11	0.00548756766902295	0.0311513673185358	0	0	222	1155.5699775562	ATP2A1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.41	clathrin vesicle coat (GO:0030125)	1	12	0.00598509351248777	0.0311513673185358	0	0	201.808080808081	1032.95129457314	EPN3	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.51	acetylcholine-gated channel complex (GO:0005892)	1	14	0.00697947368021334	0.0311513673185358	0	0	170.74358974359	847.704661538015	CHRNA1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.61	clathrin coat (GO:0030118)	1	15	0.00747632815644859	0.0311513673185358	0	0	158.539682539683	776.212425317664	EPN3	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.71	sarcoplasmic reticulum membrane (GO:0033017)	1	28	0.0139151155631478	0.0397827695312039	0	0	82.1522633744856	351.182817850539	ATP2A1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.81	ion channel complex (GO:0034702)	1	35	0.0173665651965465	0.0397827695312039	0	0	65.2156862745098	264.332771444539	CHRNA1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.9	vesicle coat (GO:0030120)	1	36	0.0178587410119325	0.0397827695312039	0	0	63.3492063492063	254.997165595292	EPN3	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.10	neuromuscular junction (GO:0031594)	1	38	0.0188424272009397	0.0397827695312039	0	0	59.9189189189189	237.976625944372	CHRNA1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.11	synaptic vesicle membrane (GO:0030672)	1	41	0.0203162941970357	0.0397827695312039	0	0	55.4166666666667	215.921734165782	BORCS5	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.12	exocytic vesicle membrane (GO:0099501)	1	41	0.0203162941970357	0.0397827695312039	0	0	55.4166666666667	215.921734165782	BORCS5	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.13	sarcoplasmic reticulum (GO:0016529)	1	45	0.0222783509374742	0.0397827695312039	0	0	50.3686868686869	191.609530522956	ATP2A1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.14	calcium channel complex (GO:0034704)	1	45	0.0222783509374742	0.0397827695312039	0	0	50.3686868686869	191.609530522956	ATP2A1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.15	cation channel complex (GO:0034703)	1	73	0.0359140308301435	0.0598567180502391	0	0	30.7376543209877	102.252717817303	ATP2A1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.16	clathrin-coated vesicle (GO:0030136)	1	80	0.03929609749471	0.0606233962070875	0	0	28.0042194092827	90.6392984988873	EPN3	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.17	coated vesicle (GO:0030135)	1	84	0.0412239094208195	0.0606233962070875	0	0	26.6492637215529	84.9774896594187	EPN3	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.18	clathrin-coated vesicle membrane (GO:0030665)	1	90	0.0441090999770031	0.0612626388569488	0	0	24.8451935081149	77.5440643631516	EPN3	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.19	lysosomal membrane (GO:0005765)	1	330	0.15330413834942	0.201715971512395	0	0	6.63998649105032	12.452175815384	BORCS5	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.20	neuron projection (GO:0043005)	1	556	0.245727145415418	0.293958284283668	0	0	3.89089089089089	5.46099580206034	CHRNA1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.21	intracellular membrane-bounded organelle (GO:0043231)	4	5192	0.246924958798282	0.293958284283668	0	0	1.90208172706245	2.66038616904352	EPN3;FOXB1;DLX4;BORCS5	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.22	endoplasmic reticulum membrane (GO:0005789)	1	712	0.304116971192514	0.34558746726422	0	0	3.01281450226598	3.58628228527463	ATP2A1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.23	bounding membrane of organelle (GO:0098588)	1	767	0.32371195999588	0.351860826082479	0	0	2.78851174934726	3.14516566730791	ATP2A1	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.24	nucleus (GO:0005634)	3	4484	0.395976023063709	0.412475024024696	0	0	1.48331048554213	1.37414123288245	EPN3;FOXB1;DLX4	GO_Cellular_Component_2021	dn
GO_Cellular_Component_2021.25	integral component of plasma membrane (GO:0005887)	1	1454	0.529968913973927	0.529968913973927	0	0	1.41752695572379	0.90004020925725	CHRNA1	GO_Cellular_Component_2021	dn
